latitude,longitude,u10,v10,d2m,t2m,msl,date,event_id,yr,mo,dy,st,mag,inj,fat,slat,slon,elat,elon,len,wid,dist2
33.0,-94.0,0.70347595,3.6449738,287.20407,288.42358,101223.375,1971-03-12,149,1971,3,12,TX,4,5,1,33.48,-94.48,33.5,-94.4,5.1,880,0.4608000000000008
32.0,-97.0,1.4781494,6.547867,288.0376,291.30273,101297.75,1971-03-18,150,1971,3,18,TX,0,0,0,32.47,-96.82,0.0,0.0,0.3,10,0.2533000000000014
36.0,-102.0,0.79193115,5.3695984,280.0918,286.0293,101068.5,1971-04-15,151,1971,4,15,TX,1,0,0,36.35,-102.08,0.0,0.0,0.3,100,0.12890000000000074
32.0,-98.0,-4.593796,3.6267242,287.04565,289.63525,100850.56,1971-04-16,152,1971,4,16,TX,1,0,0,31.7,-98.1,0.0,0.0,0.2,17,0.09999999999999928
28.0,-98.0,-4.1328583,6.9900055,291.7527,295.4204,100523.81,1971-04-16,153,1971,4,16,TX,1,0,0,27.78,-98.42,0.0,0.0,0.3,20,0.22480000000000094
31.0,-97.0,-4.9736786,2.4939117,288.22144,291.60205,100899.81,1971-04-16,154,1971,4,16,TX,1,0,0,31.12,-97.13,0.0,0.0,0.3,20,0.03129999999999906
31.0,-98.0,0.042404175,4.7400055,288.73047,289.81104,100753.94,1971-04-17,155,1971,4,17,TX,1,0,0,31.42,-97.5,0.0,0.0,0.1,10,0.42640000000000144
34.0,-103.0,0.5441284,4.4352875,281.64014,285.80054,100336.44,1971-04-18,156,1971,4,18,TX,1,0,0,34.25,-102.67,34.25,-102.6,4.3,200,0.1713999999999989
34.0,-103.0,0.5441284,4.4352875,281.64014,285.80054,100336.44,1971-04-18,157,1971,4,18,TX,1,0,0,34.25,-102.67,34.25,-102.6,4.3,200,0.1713999999999989
34.0,-103.0,0.5441284,4.4352875,281.64014,285.80054,100336.44,1971-04-18,158,1971,4,18,TX,1,0,0,34.25,-102.67,34.25,-102.6,4.3,200,0.1713999999999989
34.0,-103.0,0.5441284,4.4352875,281.64014,285.80054,100336.44,1971-04-18,159,1971,4,18,TX,2,0,0,34.25,-102.67,34.25,-102.6,4.3,200,0.1713999999999989
34.0,-103.0,0.5441284,4.4352875,281.64014,285.80054,100336.44,1971-04-18,160,1971,4,18,TX,2,0,0,34.25,-102.67,34.25,-102.6,4.3,200,0.1713999999999989
35.0,-102.0,2.5207214,2.20372,278.08765,285.42456,100609.25,1971-04-19,161,1971,4,19,TX,1,0,0,34.93,-102.12,0.0,0.0,0.3,20,0.01930000000000113
35.0,-102.0,2.5207214,2.20372,278.08765,285.42456,100609.25,1971-04-19,162,1971,4,19,TX,1,0,0,34.92,-102.18,0.0,0.0,0.3,20,0.03880000000000218
36.0,-103.0,-0.165802,5.0884857,272.4685,282.5066,100574.0,1971-04-19,163,1971,4,19,TX,2,0,0,36.18,-102.67,36.25,-102.57,7.2,150,0.14129999999999876
36.0,-103.0,-0.165802,5.0884857,272.4685,282.5066,100574.0,1971-04-19,164,1971,4,19,TX,2,3,0,36.27,-102.72,0.0,0.0,0.1,10,0.15130000000000232
35.0,-102.0,2.5207214,2.20372,278.08765,285.42456,100609.25,1971-04-19,165,1971,4,19,TX,3,24,0,34.82,-102.37,34.87,-102.28,6.1,133,0.16930000000000325
32.0,-99.0,-2.595398,3.8227234,283.83862,293.16333,100791.375,1971-04-28,166,1971,4,28,TX,1,3,0,32.25,-98.83,32.32,-98.7,9.1,440,0.09140000000000058
32.0,-97.0,-3.4059448,1.2494812,285.09058,293.40356,100872.125,1971-04-28,167,1971,4,28,TX,1,1,0,32.45,-97.48,0.0,0.0,0.5,20,0.4329000000000064
32.0,-97.0,-3.4059448,1.2494812,285.09058,293.40356,100872.125,1971-04-28,168,1971,4,28,TX,1,0,0,32.4,-97.4,0.0,0.0,0.5,20,0.3200000000000034
32.0,-96.0,-3.1188354,0.8217468,284.198,293.46606,100872.125,1971-04-28,169,1971,4,28,TX,1,0,0,32.32,-96.02,0.0,0.0,1.0,100,0.10280000000000003
32.0,-98.0,-2.9205933,2.5785828,286.0476,292.94263,100855.375,1971-04-28,170,1971,4,28,TX,2,0,0,32.22,-98.2,0.0,0.0,0.1,10,0.08840000000000064
32.0,-98.0,-2.9205933,2.5785828,286.0476,292.94263,100855.375,1971-04-28,171,1971,4,28,TX,2,0,0,32.47,-97.83,32.53,-97.65,11.7,10,0.24979999999999952
32.0,-97.0,-3.4059448,1.2494812,285.09058,293.40356,100872.125,1971-04-28,172,1971,4,28,TX,2,0,0,32.43,-97.18,0.0,0.0,0.5,20,0.2173000000000022
32.0,-97.0,-3.4059448,1.2494812,285.09058,293.40356,100872.125,1971-04-28,173,1971,4,28,TX,2,1,0,32.42,-96.85,0.0,0.0,10.0,100,0.19890000000000316
32.0,-97.0,-3.4059448,1.2494812,285.09058,293.40356,100872.125,1971-04-28,174,1971,4,28,TX,2,20,0,32.35,-96.62,0.0,0.0,1.0,100,0.26689999999999753
33.0,-100.0,1.7240295,6.4563293,282.4192,293.98804,100992.25,1971-05-04,175,1971,5,4,TX,1,0,0,32.88,-100.27,0.0,0.0,0.1,20,0.08729999999999724
33.0,-100.0,1.7240295,6.4563293,282.4192,293.98804,100992.25,1971-05-04,176,1971,5,4,TX,2,0,0,33.42,-99.62,0.0,0.0,2.0,50,0.320799999999998
33.0,-98.0,-4.0983887,3.3652496,291.05664,293.47827,100525.44,1971-05-06,177,1971,5,6,TX,1,0,0,32.78,-98.3,0.0,0.0,0.3,20,0.1383999999999978
33.0,-98.0,-4.0983887,3.3652496,291.05664,293.47827,100525.44,1971-05-06,178,1971,5,6,TX,1,0,0,32.78,-98.3,0.0,0.0,0.3,20,0.1383999999999978
33.0,-98.0,-4.0983887,3.3652496,291.05664,293.47827,100525.44,1971-05-06,179,1971,5,6,TX,1,0,0,32.78,-98.3,0.0,0.0,0.3,20,0.1383999999999978
30.0,-94.0,-0.814209,3.9531403,295.10352,297.5271,101178.94,1971-05-06,180,1971,5,6,TX,1,0,0,30.18,-93.83,0.0,0.0,0.1,17,0.06130000000000048
32.0,-99.0,-5.845627,0.6196594,282.9673,293.0774,101759.5,1971-05-08,181,1971,5,8,TX,1,0,0,31.83,-99.42,0.0,0.0,0.3,20,0.20530000000000204
32.0,-100.0,-6.6884003,1.5776672,284.66455,292.88403,101678.25,1971-05-08,182,1971,5,8,TX,1,0,0,31.83,-99.55,0.0,0.0,0.3,20,0.23140000000000316
33.0,-102.0,-5.936447,1.7720032,282.35596,289.44653,101633.25,1971-05-08,183,1971,5,8,TX,2,0,0,32.6,-102.12,0.0,0.0,1.0,440,0.17439999999999994
33.0,-102.0,-5.936447,1.7720032,282.35596,289.44653,101633.25,1971-05-08,184,1971,5,8,TX,2,0,0,33.4,-101.77,0.0,0.0,2.0,67,0.2129000000000007
32.0,-100.0,-6.6884003,1.5776672,284.66455,292.88403,101678.25,1971-05-08,185,1971,5,8,TX,2,0,0,31.98,-99.62,0.0,0.0,0.5,100,0.14479999999999651
32.0,-98.0,1.914505,7.5644073,290.98462,295.5603,100864.875,1971-05-09,186,1971,5,9,TX,2,0,0,31.72,-97.6,0.0,0.0,0.1,67,0.2384000000000052
33.0,-98.0,-1.2713623,0.7140503,291.98608,295.52148,100707.0,1971-05-10,187,1971,5,10,TX,0,0,0,33.2,-97.83,0.0,0.0,0.1,10,0.06890000000000172
33.0,-98.0,-1.2713623,0.7140503,291.98608,295.52148,100707.0,1971-05-10,188,1971,5,10,TX,0,0,0,33.2,-97.83,0.0,0.0,0.1,10,0.06890000000000172
28.0,-98.0,-1.6541748,7.5324097,295.7224,300.32422,100767.5,1971-05-10,189,1971,5,10,TX,1,0,0,27.92,-97.8,0.0,0.0,0.1,20,0.046400000000000864
33.0,-98.0,-1.2713623,0.7140503,291.98608,295.52148,100707.0,1971-05-10,190,1971,5,10,TX,1,0,0,33.2,-97.83,0.0,0.0,0.1,10,0.06890000000000172
32.0,-95.0,-2.2840576,0.1251831,292.9724,294.68555,101236.75,1971-05-10,191,1971,5,10,TX,2,0,0,31.83,-94.67,0.0,0.0,0.1,67,0.13779999999999945
32.0,-95.0,-2.2840576,0.1251831,292.9724,294.68555,101236.75,1971-05-10,192,1971,5,10,TX,2,0,0,31.58,-94.67,0.0,0.0,0.1,50,0.28530000000000033
30.0,-95.0,-2.9802094,0.9645691,292.6206,294.9712,101437.94,1971-05-11,193,1971,5,11,TX,1,0,0,29.98,-95.25,0.0,0.0,0.1,10,0.06289999999999998
32.0,-97.0,0.3012085,9.599121,293.59814,297.885,100478.94,1971-05-23,194,1971,5,23,TX,2,0,0,31.93,-97.32,31.95,-97.2,7.1,33,0.10729999999999568
32.0,-97.0,0.3012085,9.599121,293.59814,297.885,100478.94,1971-05-23,195,1971,5,23,TX,2,0,0,31.93,-97.32,31.95,-97.2,7.1,33,0.10729999999999568
32.0,-97.0,0.3012085,9.599121,293.59814,297.885,100478.94,1971-05-23,196,1971,5,23,TX,3,49,1,31.93,-97.32,31.95,-97.2,7.1,33,0.10729999999999568
30.0,-94.0,-0.62698364,5.207016,293.14014,296.51782,101111.44,1971-05-24,197,1971,5,24,TX,0,0,0,29.95,-93.95,0.0,0.0,2.0,17,0.004999999999999788
31.0,-103.0,-3.0093231,4.506134,289.18262,295.8269,101478.125,1971-05-28,198,1971,5,28,TX,0,0,0,30.87,-103.07,30.9,-103.0,4.9,200,0.021799999999998786
31.0,-103.0,-3.0093231,4.506134,289.18262,295.8269,101478.125,1971-05-28,199,1971,5,28,TX,0,0,0,30.87,-103.07,30.9,-103.0,4.9,200,0.021799999999998786
31.0,-99.0,-1.6197357,7.363785,291.68677,296.34448,101093.125,1971-05-30,200,1971,5,30,TX,2,0,0,31.1,-99.47,31.1,-99.42,3.3,200,0.23089999999999922
34.0,-100.0,2.0659943,5.6082916,293.19702,296.70996,100973.0,1971-05-31,201,1971,5,31,TX,2,0,0,33.83,-100.28,0.0,0.0,2.0,67,0.10730000000000121
35.0,-102.0,3.9524994,3.405899,287.01828,295.05176,101695.19,1971-06-05,202,1971,6,5,TX,2,0,0,35.08,-101.83,0.0,0.0,0.3,50,0.03530000000000031
36.0,-102.0,3.522812,2.258438,281.3757,293.62207,101691.44,1971-06-05,203,1971,6,5,TX,2,0,0,35.92,-101.53,0.0,0.0,0.1,10,0.22729999999999867
36.0,-102.0,3.522812,2.258438,281.3757,293.62207,101691.44,1971-06-05,204,1971,6,5,TX,2,0,0,35.92,-101.53,0.0,0.0,0.1,10,0.22729999999999867
36.0,-102.0,3.522812,2.258438,281.3757,293.62207,101691.44,1971-06-05,205,1971,6,5,TX,2,0,0,35.92,-101.53,0.0,0.0,0.1,10,0.22729999999999867
36.0,-102.0,3.522812,2.258438,281.3757,293.62207,101691.44,1971-06-05,206,1971,6,5,TX,2,0,0,35.92,-101.53,0.0,0.0,0.1,10,0.22729999999999867
36.0,-102.0,3.522812,2.258438,281.3757,293.62207,101691.44,1971-06-05,207,1971,6,5,TX,2,0,0,35.92,-101.53,0.0,0.0,0.1,10,0.22729999999999867
36.0,-102.0,3.522812,2.258438,281.3757,293.62207,101691.44,1971-06-05,208,1971,6,5,TX,2,0,0,35.92,-101.53,0.0,0.0,0.1,10,0.22729999999999867
36.0,-102.0,3.522812,2.258438,281.3757,293.62207,101691.44,1971-06-05,209,1971,6,5,TX,3,0,0,35.92,-101.53,35.92,-101.45,4.7,1320,0.22729999999999867
34.0,-102.0,1.1519165,5.184372,285.62427,296.57373,101206.06,1971-06-08,210,1971,6,8,TX,1,0,0,34.47,-101.75,34.63,-101.55,16.2,50,0.28339999999999893
36.0,-103.0,-0.71624756,-0.56562805,287.5149,291.0581,101425.31,1971-06-08,211,1971,6,8,TX,2,0,0,36.05,-102.52,0.0,0.0,2.0,100,0.23290000000000355
36.0,-103.0,-0.71624756,-0.56562805,287.5149,291.0581,101425.31,1971-06-08,212,1971,6,8,TX,2,0,0,36.05,-102.52,0.0,0.0,2.0,100,0.23290000000000355
36.0,-102.0,-1.18927,3.6210785,284.38208,291.95483,101195.44,1971-06-09,213,1971,6,9,TX,2,0,0,36.03,-101.82,0.0,0.0,0.1,10,0.03330000000000252
36.0,-102.0,-1.18927,3.6210785,284.38208,291.95483,101195.44,1971-06-09,214,1971,6,9,TX,2,0,0,36.03,-101.82,0.0,0.0,0.1,10,0.03330000000000252
36.0,-102.0,-1.18927,3.6210785,284.38208,291.95483,101195.44,1971-06-09,215,1971,6,9,TX,2,0,0,36.03,-101.82,0.0,0.0,0.1,10,0.03330000000000252
36.0,-101.0,-3.3318481,5.9228363,285.4348,293.0349,101183.44,1971-06-09,216,1971,6,9,TX,2,0,0,36.05,-101.43,36.05,-101.38,3.0,440,0.1874000000000056
36.0,-101.0,-3.3318481,5.9228363,285.4348,293.0349,101183.44,1971-06-09,217,1971,6,9,TX,2,0,0,36.27,-101.4,0.0,0.0,0.1,10,0.23290000000000624
36.0,-102.0,-1.18927,3.6210785,284.38208,291.95483,101195.44,1971-06-09,218,1971,6,9,TX,4,0,0,36.03,-101.82,36.08,-101.73,5.9,1320,0.03330000000000252
36.0,-101.0,-3.3318481,5.9228363,285.4348,293.0349,101183.44,1971-06-09,219,1971,6,9,TX,4,0,0,36.27,-101.4,36.43,-101.2,15.9,1760,0.23290000000000624
35.0,-103.0,3.0890656,6.4405365,285.83936,296.6582,101145.125,1971-06-11,220,1971,6,11,TX,1,0,0,35.25,-102.62,0.0,0.0,0.1,20,0.20689999999999653
36.0,-101.0,-2.0027313,3.7725677,286.93896,295.8047,101263.875,1971-06-11,221,1971,6,11,TX,1,0,0,35.67,-101.33,0.0,0.0,0.1,10,0.21779999999999775
36.0,-101.0,0.15908813,2.8812714,288.98462,293.38257,101321.06,1971-06-13,222,1971,6,13,TX,1,0,0,35.63,-101.4,0.0,0.0,1.0,20,0.29690000000000266
29.0,-99.0,-0.9317322,4.125412,295.4983,300.55444,101494.56,1971-06-13,223,1971,6,13,TX,1,0,0,29.33,-98.68,0.0,0.0,0.1,10,0.2112999999999945
32.0,-99.0,2.1596832,1.0067444,291.16357,298.65356,101213.56,1971-06-15,224,1971,6,15,TX,1,0,0,32.47,-98.68,0.0,0.0,2.0,20,0.3232999999999946
29.0,-95.0,3.342743,4.6355133,296.81592,299.42212,101585.44,1971-06-16,225,1971,6,16,TX,0,0,0,29.35,-94.9,0.0,0.0,0.1,10,0.13249999999999987
29.0,-95.0,-2.2580109,4.399933,296.51,299.49268,101855.81,1971-06-20,226,1971,6,20,TX,1,0,0,29.48,-95.25,0.0,0.0,0.3,20,0.2929000000000004
30.0,-95.0,-0.2023468,2.2729797,296.6819,299.43018,101841.06,1971-06-20,227,1971,6,20,TX,2,20,0,29.9,-95.07,0.0,0.0,0.3,50,0.01489999999999933
32.0,-97.0,2.0102997,3.5195312,294.5979,299.42017,101782.56,1971-06-21,228,1971,6,21,TX,1,0,0,31.83,-97.17,0.0,0.0,0.1,10,0.05780000000000116
31.0,-101.0,-1.24263,-1.8457031,291.87524,295.70728,101895.56,1971-06-21,229,1971,6,21,TX,2,0,0,31.27,-100.68,0.0,0.0,0.1,200,0.1752999999999954
31.0,-101.0,-1.24263,-1.8457031,291.87524,295.70728,101895.56,1971-06-21,230,1971,6,21,TX,2,0,0,31.17,-100.67,0.0,0.0,0.3,100,0.13779999999999945
30.0,-94.0,1.6604004,-1.2833252,296.44067,298.65454,101788.75,1971-06-22,231,1971,6,22,TX,0,0,0,30.1,-93.72,0.0,0.0,0.1,17,0.08840000000000092
29.0,-95.0,2.0699158,2.6455078,296.03882,299.83936,101746.25,1971-06-25,232,1971,6,25,TX,0,0,0,29.35,-94.9,0.0,0.0,0.1,10,0.13249999999999987
29.0,-100.0,-4.035736,0.5275421,295.45728,296.4702,101197.0,1971-06-28,233,1971,6,28,TX,1,0,0,29.2,-99.6,0.0,0.0,0.1,33,0.20000000000000429
27.0,-99.0,-3.7529144,3.6401978,296.70972,299.23145,101217.31,1971-06-29,234,1971,6,29,TX,2,0,0,27.42,-99.0,0.0,0.0,0.3,33,0.17640000000000144
34.0,-99.0,1.3885193,3.2641754,289.36328,302.5127,101223.875,1971-07-06,235,1971,7,6,TX,2,1,0,33.6,-99.42,0.0,0.0,0.3,10,0.3364000000000003
30.0,-98.0,0.85647583,2.8766785,294.58252,300.38916,101862.0,1971-07-18,236,1971,7,18,TX,1,0,0,29.67,-98.45,29.62,-98.4,4.9,10,0.31140000000000145
33.0,-96.0,4.007553,4.391159,290.28003,301.114,101529.19,1971-07-19,237,1971,7,19,TX,1,0,0,33.2,-96.15,0.0,0.0,0.3,10,0.06250000000000284
33.0,-97.0,3.7917328,3.891159,287.53198,302.47534,101493.44,1971-07-19,238,1971,7,19,TX,1,0,0,33.25,-96.78,0.0,0.0,0.3,10,0.1108999999999995
30.0,-98.0,2.1571198,5.2948914,293.81665,299.8672,101147.875,1971-07-24,239,1971,7,24,TX,1,0,0,29.78,-97.77,0.0,0.0,0.3,10,0.10130000000000133
33.0,-97.0,1.2041168,1.8737488,294.91528,299.49536,101378.125,1971-07-26,240,1971,7,26,TX,2,1,0,33.13,-97.02,0.0,0.0,0.5,17,0.017300000000000506
30.0,-95.0,1.3852386,2.7764893,297.23193,300.1775,101658.94,1971-07-29,241,1971,7,29,TX,2,8,0,29.83,-95.13,0.0,0.0,0.3,20,0.0457999999999994
30.0,-99.0,-0.5869293,0.45639038,292.34692,295.4336,101873.75,1971-08-06,242,1971,8,6,TX,0,0,0,29.9,-98.6,0.0,0.0,0.5,10,0.17000000000000484
30.0,-95.0,-0.3662262,-0.4762268,295.99927,297.3672,101811.0,1971-08-06,243,1971,8,6,TX,1,0,0,29.83,-95.13,0.0,0.0,0.1,10,0.0457999999999994
30.0,-95.0,-0.3662262,-0.4762268,295.99927,297.3672,101811.0,1971-08-06,244,1971,8,6,TX,1,0,0,29.83,-95.13,0.0,0.0,0.1,10,0.0457999999999994
35.0,-102.0,0.20213318,-0.75650024,285.25317,290.9746,102028.25,1971-08-06,245,1971,8,6,TX,1,0,0,35.28,-101.73,0.0,0.0,2.0,50,0.1512999999999985
30.0,-96.0,1.5964355,-0.9246826,296.64746,299.24463,101848.06,1971-08-08,246,1971,8,8,TX,1,0,0,29.97,-95.7,0.0,0.0,0.1,10,0.09089999999999836
34.0,-102.0,2.9078064,2.8989716,289.9453,291.84644,101542.19,1971-08-10,247,1971,8,10,TX,2,0,0,34.4,-101.72,0.0,0.0,0.5,100,0.2383999999999995
30.0,-97.0,0.5897827,3.915039,296.88818,300.2251,101474.125,1971-08-12,248,1971,8,12,TX,1,0,0,30.2,-96.9,0.0,0.0,0.5,133,0.04999999999999858
33.0,-102.0,-0.4619751,-0.45996094,289.96045,291.52197,101466.625,1971-08-12,249,1971,8,12,TX,1,0,0,33.18,-102.2,0.0,0.0,1.0,33,0.07240000000000105
33.0,-102.0,-0.4619751,-0.45996094,289.96045,291.52197,101466.625,1971-08-12,250,1971,8,12,TX,1,0,0,33.18,-102.2,0.0,0.0,0.3,10,0.07240000000000105
33.0,-102.0,-0.4619751,-0.45996094,289.96045,291.52197,101466.625,1971-08-12,251,1971,8,12,TX,2,0,0,33.18,-102.2,0.0,0.0,0.5,33,0.07240000000000105
33.0,-102.0,-0.4619751,-0.45996094,289.96045,291.52197,101466.625,1971-08-12,252,1971,8,12,TX,2,0,0,33.18,-102.2,0.0,0.0,1.0,33,0.07240000000000105
33.0,-102.0,-0.4619751,-0.45996094,289.96045,291.52197,101466.625,1971-08-12,253,1971,8,12,TX,2,0,0,33.18,-102.2,0.0,0.0,1.0,33,0.07240000000000105
35.0,-102.0,-0.731369,2.31279,289.4663,292.58716,101486.125,1971-08-13,254,1971,8,13,TX,1,0,0,34.72,-101.8,0.0,0.0,0.5,50,0.11840000000000178
34.0,-102.0,-1.7206268,1.080368,291.1128,292.6985,101469.125,1971-08-13,255,1971,8,13,TX,1,0,0,34.18,-101.65,0.0,0.0,0.3,50,0.15489999999999593
34.0,-102.0,-1.7206268,1.080368,291.1128,292.6985,101469.125,1971-08-13,256,1971,8,13,TX,1,0,0,34.18,-101.65,0.0,0.0,0.3,50,0.15489999999999593
33.0,-102.0,-2.7909393,1.0471649,290.48193,292.6067,101429.625,1971-08-13,257,1971,8,13,TX,2,0,0,33.28,-102.35,33.28,-102.28,4.1,133,0.20089999999999664
34.0,-102.0,2.6167297,2.424591,290.4585,294.26245,101148.375,1971-08-22,258,1971,8,22,TX,2,0,0,34.37,-101.77,34.37,-101.72,2.7,20,0.18979999999999994
31.0,-94.0,2.2329865,0.07029724,296.74146,298.52393,101596.875,1971-08-24,259,1971,8,24,TX,1,0,0,30.9,-94.0,0.0,0.0,0.3,20,0.010000000000000285
30.0,-95.0,1.4059906,-0.20687866,296.25732,299.89502,101611.06,1971-08-25,260,1971,8,25,TX,1,0,0,29.75,-95.33,0.0,0.0,0.1,10,0.1713999999999989
31.0,-97.0,-0.7328949,0.5923004,296.26904,298.28223,101577.25,1971-08-26,261,1971,8,26,TX,1,0,0,31.05,-97.47,0.0,0.0,0.1,10,0.223399999999999
34.0,-102.0,-2.3402252,-2.3609924,287.59058,291.84302,101726.25,1971-09-09,262,1971,9,9,TX,1,0,0,33.7,-101.98,0.0,0.0,0.3,100,0.09039999999999813
29.0,-95.0,-7.608917,3.9262543,298.29663,299.56226,99961.19,1971-09-10,263,1971,9,10,TX,0,0,0,29.4,-94.9,0.0,0.0,0.3,17,0.16999999999999774
29.0,-95.0,-7.608917,3.9262543,298.29663,299.56226,99961.19,1971-09-10,264,1971,9,10,TX,0,0,0,29.4,-94.9,0.0,0.0,0.3,17,0.16999999999999774
27.0,-98.0,8.221756,-4.2813416,296.1338,298.39868,99804.25,1971-09-11,265,1971,9,11,TX,1,0,0,27.22,-98.13,0.0,0.0,0.3,17,0.06529999999999832
27.0,-98.0,8.221756,-4.2813416,296.1338,298.39868,99804.25,1971-09-11,266,1971,9,11,TX,1,0,0,27.3,-97.75,0.0,0.0,0.3,20,0.1525000000000004
28.0,-98.0,-7.4526215,0.5012512,296.46704,298.25757,100771.75,1971-09-12,267,1971,9,12,TX,1,0,0,27.95,-97.93,0.0,0.0,0.3,17,0.007399999999999116
29.0,-98.0,-3.960266,-0.4225006,295.79517,297.19824,101829.06,1971-09-24,268,1971,9,24,TX,1,0,0,28.77,-98.23,0.0,0.0,0.1,20,0.10580000000000203
31.0,-95.0,1.2653809,2.8549805,295.06128,297.18042,101548.625,1971-10-03,269,1971,10,3,TX,0,0,0,31.37,-94.73,0.0,0.0,0.5,10,0.2097999999999986
31.0,-96.0,-1.8918762,3.821228,294.91333,296.87842,101485.69,1971-10-16,270,1971,10,16,TX,0,0,0,30.88,-95.62,0.0,0.0,1.0,440,0.15879999999999678
35.0,-101.0,-2.3856964,4.399872,289.56323,292.16235,101169.19,1971-10-17,271,1971,10,17,TX,1,0,0,35.23,-101.23,0.0,0.0,0.3,50,0.1058000000000004
36.0,-101.0,-1.2802277,5.6752625,289.27417,291.85767,101120.94,1971-10-17,272,1971,10,17,TX,1,0,0,36.12,-101.27,0.0,0.0,0.1,17,0.08729999999999724
36.0,-101.0,-1.2802277,5.6752625,289.27417,291.85767,101120.94,1971-10-17,273,1971,10,17,TX,1,0,0,36.03,-101.02,0.0,0.0,0.5,20,0.001299999999999909
36.0,-101.0,-1.2802277,5.6752625,289.27417,291.85767,101120.94,1971-10-17,274,1971,10,17,TX,1,0,0,36.03,-101.02,0.0,0.0,0.5,20,0.001299999999999909
34.0,-103.0,-2.2509308,5.2621765,289.2683,291.27173,100959.44,1971-10-17,275,1971,10,17,TX,1,0,0,33.72,-102.78,33.72,-102.7,4.9,50,0.12680000000000013
34.0,-102.0,-1.9355011,5.9096375,289.89526,292.22485,101086.69,1971-10-17,276,1971,10,17,TX,1,0,0,34.08,-102.18,34.17,-102.08,8.2,100,0.03880000000000218
34.0,-102.0,-1.9355011,5.9096375,289.89526,292.22485,101086.69,1971-10-17,277,1971,10,17,TX,1,0,0,34.17,-102.08,0.0,0.0,0.3,50,0.03530000000000031
34.0,-102.0,-1.9355011,5.9096375,289.89526,292.22485,101086.69,1971-10-17,278,1971,10,17,TX,1,0,0,34.17,-102.08,0.0,0.0,0.3,50,0.03530000000000031
34.0,-102.0,-1.9355011,5.9096375,289.89526,292.22485,101086.69,1971-10-17,279,1971,10,17,TX,2,0,0,34.02,-102.42,34.4,-102.12,31.1,100,0.17680000000000157
34.0,-102.0,-1.9355011,5.9096375,289.89526,292.22485,101086.69,1971-10-17,280,1971,10,17,TX,2,4,0,34.03,-102.38,34.4,-102.15,28.6,400,0.1452999999999966
34.0,-102.0,-1.9355011,5.9096375,289.89526,292.22485,101086.69,1971-10-17,281,1971,10,17,TX,2,0,0,34.02,-102.42,34.33,-102.03,31.0,100,0.17680000000000157
35.0,-101.0,-2.3856964,4.399872,289.56323,292.16235,101169.19,1971-10-17,282,1971,10,17,TX,3,2,0,35.37,-101.1,35.37,-101.05,2.3,100,0.14689999999999698
33.0,-97.0,-3.0742035,-2.8719482,289.65942,292.20654,101590.19,1971-10-19,283,1971,10,19,TX,1,2,0,32.95,-96.95,0.0,0.0,0.5,50,0.004999999999999432
32.0,-98.0,0.15235901,-1.258667,290.00122,291.60693,101609.69,1971-10-19,284,1971,10,19,TX,2,0,0,32.42,-97.53,32.48,-97.43,7.6,50,0.3973000000000004
31.0,-97.0,-2.741516,4.5940857,291.51538,294.42603,101302.25,1971-11-17,285,1971,11,17,TX,1,0,0,31.1,-96.98,0.0,0.0,2.0,50,0.010400000000000126
30.0,-97.0,-2.7473755,4.611664,292.73413,295.67603,101304.75,1971-11-17,286,1971,11,17,TX,2,0,0,30.43,-97.35,30.77,-96.98,31.7,33,0.3073999999999958
33.0,-94.0,-0.77067566,-0.4444275,290.125,290.53174,101298.06,1971-11-18,287,1971,11,18,TX,2,0,0,33.12,-94.13,0.0,0.0,1.3,333,0.031299999999998204
30.0,-97.0,-5.3152924,1.1615448,279.72437,285.97974,101700.125,1971-11-22,288,1971,11,22,TX,1,0,0,30.07,-96.78,30.18,-96.63,12.3,440,0.05329999999999954
31.0,-98.0,4.5541077,-2.0593262,282.77448,284.54312,102144.375,1971-12-12,289,1971,12,12,TX,1,2,0,31.13,-97.9,0.0,0.0,0.1,17,0.026899999999998606
33.0,-97.0,4.7220764,-0.4177246,280.29987,283.48453,101941.125,1971-12-12,290,1971,12,12,TX,1,2,0,32.8,-97.43,0.0,0.0,0.1,17,0.224900000000007
33.0,-97.0,-1.2479858,8.216354,289.10376,291.03247,100461.0,1971-12-14,291,1971,12,14,TX,0,0,0,33.35,-96.53,33.37,-96.48,3.6,100,0.3433999999999999
33.0,-97.0,-1.2479858,8.216354,289.10376,291.03247,100461.0,1971-12-14,292,1971,12,14,TX,1,0,0,32.52,-97.43,0.0,0.0,0.1,17,0.4153000000000029
33.0,-97.0,-1.2479858,8.216354,289.10376,291.03247,100461.0,1971-12-14,293,1971,12,14,TX,1,2,0,32.52,-97.43,0.0,0.0,0.1,17,0.4153000000000029
33.0,-97.0,-1.2479858,8.216354,289.10376,291.03247,100461.0,1971-12-14,294,1971,12,14,TX,1,2,0,32.72,-97.13,0.0,0.0,0.2,20,0.09529999999999945
33.0,-97.0,-1.2479858,8.216354,289.10376,291.03247,100461.0,1971-12-14,295,1971,12,14,TX,1,4,0,32.73,-97.18,0.0,0.0,0.1,17,0.10530000000000414
33.0,-97.0,-1.2479858,8.216354,289.10376,291.03247,100461.0,1971-12-14,296,1971,12,14,TX,1,1,0,32.73,-97.18,0.0,0.0,0.1,17,0.10530000000000414
